Sentence #,Word,Tag
,Minister,O
,Yousuf,B-B.GENE
,Raza,I-I.GENE
,Gilani,I-I.GENE
,ordered,O
,medical,O
,treatment,O
,for,O
,the,O
,injured,O
,and,O
,an,O
,investigation,O
,into,O
,the,O
,incident,O
,.,O
Sentence: 2959,Police,O
,have,O
,detained,O
,the,O
,event,O
,'s,O
,organizer,O
,",",O
,saying,O
,they,O
,were,O
,not,O
,notified,O
,of,O
,the,O
,planned,O
,distribution,O
,.,O
Sentence: 2960,A,O
,group,O
,of,O
,Israeli,B-B.GENE
,actors,O
,",",O
,writers,O
,and,O
,directors,O
,is,O
,vowing,O
,not,O
,to,O
,perform,O
,in,O
,Jewish,O
,settlements,O
,in,O
,the,O
,West,B-B.GENE
,Bank,I-I.GENE
,.,O
Sentence: 2961,More,O
,than,O
,50,O
,members,O
,of,O
,Israel,B-B.GENE
,'s,O
,theater,O
,community,O
,have,O
,signed,O
,a,O
,petition,O
,to,O
,boycott,O
,performances,O
,at,O
,a,O
,state-funded,O
,theater,O
,in,O
,the,O
,northern,O
,West,B-B.GENE
,Bank,I-I.GENE
,settlement,I-I.GENE
,of,I-I.GENE
,Ariel,I-I.GENE
,.,O
Sentence: 2962,Prime,B-B.GENE
,Minister,O
,Benjamin,B-B.GENE
,Netanyahu,I-I.GENE
,told,O
,his,O
,Cabinet,O
,Sunday,B-B.GENE
,that,O
,the,O
,Israeli,B-B.GENE
,government,O
,does,O
,not,O
,need,O
,to,O
,provide,O
,funding,O
,to,O
,the,O
,performers,O
,taking,O
,part,O
,in,O
,the,O
,boycott,O
,.,O
Sentence: 2963,Mr.,B-B.GENE
,Netanyahu,I-I.GENE
,said,O
,the,O
,performers,O
,',O
,actions,O
,play,O
,into,O
,the,O
,hands,O
,of,O
,international,O
,efforts,O
,to,O
,delegitimize,O
,Israel,B-B.GENE
,with,O
,economic,O
,and,O
,cultural,O
,boycotts,O
,.,O
Sentence: 2964,The,O
,protest,O
,comes,O
,as,O
,Israeli,B-B.GENE
,and,O
,Palestinian,B-B.GENE
,leaders,O
,prepare,O
,to,O
,meet,O
,in,O
,Washington,B-B.GENE
,this,O
,week,O
,to,O
,resume,O
,stalled,O
,Middle,B-B.GENE
,East,I-I.GENE
,peace,O
,talks,O
,.,O
Sentence: 2965,Both,O
,Israelis,B-B.GENE
,and,O
,Palestinians,B-B.GENE
,say,O
,they,O
,hold,O
,little,O
,hope,O
,that,O
,U.S.-mediated,O
,direct,O
,talks,O
,will,O
,yield,O
,any,O
,results,O
,or,O
,make,O
,progress,O
,toward,O
,ending,O
,the,O
,decades-old,O
,conflict,O
,in,O
,the,O
,Middle,B-B.GENE
,East,I-I.GENE
,.,O
Sentence: 2966,Somalia,B-B.GENE
,'s,O
,transitional,O
,government-in-exile,O
,met,O
,Tuesday,B-B.GENE
,to,O
,try,O
,to,O
,bridge,O
,deep,O
,divisions,O
,over,O
,plans,O
,to,O
,relocate,O
,to,O
,the,O
,war-shattered,O
,nation,O
,.,O
Sentence: 2967,A,O
,group,O
,of,O
,Somali,B-B.GENE
,ministers,O
,walked,O
,out,O
,of,O
,a,O
,meeting,O
,Monday,B-B.GENE
,",",O
,before,O
,a,O
,majority,O
,voted,O
,to,O
,return,O
,to,O
,Somalia,B-B.GENE
,but,O
,not,O
,to,O
,the,O
,capital,O
,",",O
,Mogadishu,B-B.GENE
,",",O
,which,O
,the,O
,prime,O
,minister,O
,says,O
,is,O
,too,O
,dangerous,O
,.,O
Sentence: 2968,The,O
,ministers,O
,voted,O
,instead,O
,to,O
,relocate,O
,to,O
,the,O
,central,O
,towns,O
,of,O
,Baidoa,B-B.GENE
,and,I-I.GENE
,Jowhar,I-I.GENE
,until,O
,security,O
,improves,O
,in,O
,the,O
,capital,O
,.,O
Sentence: 2969,The,O
,Somali,B-B.GENE
,government,O
,currently,O
,operates,O
,out,O
,of,O
,Nairobi,B-B.GENE
,",",O
,Kenya,B-B.GENE
,.,O
Sentence: 2970,Lawmakers,O
,are,O
,also,O
,bitterly,O
,divided,O
,over,O
,plans,O
,to,O
,deploy,O
,a,O
,peacekeeping,O
,force,O
,to,O
,provide,O
,security,O
,once,O
,the,O
,government,O
,returns,O
,to,O
,Somalia,B-B.GENE
,.,O
Sentence: 2971,The,O
,regional,O
,bloc,O
,-,O
,IGAD,B-B.GENE
,-,O
,has,O
,decided,O
,to,O
,initially,O
,exclude,O
,troops,O
,from,O
,nations,O
,bordering,O
,Somalia,B-B.GENE
,.,O
Sentence: 2972,Opponents,O
,of,O
,the,O
,force,O
,say,O
,border,O
,nations,O
,have,O
,backed,O
,violent,O
,factions,O
,during,O
,years,O
,of,O
,civil,O
,war,O
,.,O
Sentence: 2973,A,O
,Saudi,B-B.GENE
,Interior,I-I.GENE
,Ministry,I-I.GENE
,spokesman,O
,says,O
,three,O
,French,B-B.GENE
,nationals,O
,have,O
,been,O
,killed,O
,in,O
,northwestern,O
,Saudi,B-B.GENE
,Arabia,I-I.GENE
,.,O
Sentence: 2974,The,O
,spokesman,O
,says,O
,gunmen,O
,shot,O
,at,O
,a,O
,group,O
,of,O
,nine,O
,French,B-B.GENE
,nationals,O
,as,O
,they,O
,rested,O
,at,O
,a,O
,roadside,O
,",",O
,killing,O
,three,O
,and,O
,injuring,O
,at,O
,least,O
,one,O
,other,O
,.,O
Sentence: 2975,The,O
,spokesman,O
,says,O
,the,O
,group,O
,was,O
,traveling,O
,to,O
,the,O
,holy,O
,city,O
,of,O
,Mecca,B-B.GENE
,",",O
,where,O
,some,O
,of,O
,them,O
,were,O
,to,O
,perform,O
,the,O
,minor,O
,pilgrimage,O
,known,O
,as,O
,Omra,B-B.GENE
,.,O
Sentence: 2976,Only,O
,Muslims,O
,are,O
,allowed,O
,in,O
,Mecca,B-B.GENE
,.,O
Sentence: 2977,The,O
,spokesman,O
,said,O
,the,O
,French,B-B.GENE
,nationals,O
,were,O
,residents,O
,of,O
,the,O
,Saudi,B-B.GENE
,kingdom,O
,.,O
Sentence: 2978,It,O
,was,O
,not,O
,immediately,O
,clear,O
,who,O
,was,O
,responsible,O
,for,O
,the,O
,killings,O
,.,O
Sentence: 2979,Saudi,B-B.GENE
,Arabia,I-I.GENE
,has,O
,been,O
,battling,O
,al-Qaida,B-B.GENE
,militants,O
,in,O
,the,O
,kingdom,O
,",",O
,and,O
,the,O
,terrorist,O
,group,O
,has,O
,targeted,O
,Westerners,B-B.GENE
,in,O
,the,O
,past,O
,.,O
Sentence: 2980,Several,O
,hundred,O
,inmates,O
,who,O
,escaped,O
,from,O
,a,O
,prison,O
,in,O
,Haiti,B-B.GENE
,are,O
,believed,O
,to,O
,still,O
,be,O
,at,O
,large,O
,Sunday,B-B.GENE
,",",O
,after,O
,an,O
,attack,O
,on,O
,the,O
,national,O
,penitentiary,O
,left,O
,one,O
,guard,O
,dead,O
,.,O
Sentence: 2981,Haitian,B-B.GENE
,officials,O
,say,O
,as,O
,many,O
,as,O
,500,O
,of,O
,the,O
,prison,O
,'s,O
,"1,200",O
,detainees,O
,may,O
,have,O
,escaped,O
,.,O
Sentence: 2982,It,O
,is,O
,unclear,O
,how,O
,many,O
,have,O
,been,O
,recaptured,O
,.,O
Sentence: 2983,The,O
,prisoners,O
,fled,O
,after,O
,gunmen,O
,fired,O
,on,O
,the,O
,facility,O
,Saturday,B-B.GENE
,.,O
Sentence: 2984,The,O
,French,B-B.GENE
,news,O
,agency,O
,",",O
,AFP,B-B.GENE
,",",O
,quotes,O
,a,O
,government,O
,source,O
,as,O
,saying,O
,the,O
,raid,O
,was,O
,aimed,O
,at,O
,freeing,O
,drug,O
,traffickers,O
,.,O
Sentence: 2985,Two,O
,high-ranking,O
,officials,O
,from,O
,the,O
,government,O
,of,O
,ousted,O
,Haitian,B-B.GENE
,President,B-B.GENE
,Jean,I-I.GENE
,Bertrand,I-I.GENE
,Aristide,I-I.GENE
,were,O
,among,O
,the,O
,prisoners,O
,who,O
,were,O
,quickly,O
,recaptured,O
,.,O
Sentence: 2986,Haitian,B-B.GENE
,authorities,O
,say,O
,former,O
,Prime,B-B.GENE
,Minister,O
,Yvon,B-B.GENE
,Neptune,I-I.GENE
,and,O
,former,O
,Interior,O
,Minister,O
,Jocelerme,B-B.GENE
,Privert,I-I.GENE
,are,O
,back,O
,in,O
,custody,O
,.,O
Sentence: 2987,Both,O
,men,O
,have,O
,yet,O
,to,O
,be,O
,indicted,O
,.,O
Sentence: 2988,They,O
,are,O
,accused,O
,of,O
,violence,O
,against,O
,Aristide,B-B.GENE
,opponents,O
,.,O
Sentence: 2989,U.N.,B-B.GENE
,Secretary,I-I.GENE
,General,I-I.GENE
,Kofi,I-I.GENE
,Annan,I-I.GENE
,says,O
,the,O
,situation,O
,between,O
,Ethiopia,B-B.GENE
,and,I-I.GENE
,Eritrea,I-I.GENE
,has,O
,reached,O
,a,O
,"""",O
,dangerous,O
,stalemate,O
,"""",O
,and,O
,suggested,O
,possible,O
,changes,O
,to,O
,the,O
,U.N.,B-B.GENE
,mission,O
,in,O
,the,O
,region,O
,.,O
Sentence: 2990,Mr.,B-B.GENE
,Annan,I-I.GENE
,presented,O
,the,O
,U.N.,B-B.GENE
,Security,I-I.GENE
,Council,I-I.GENE
,with,O
,six,O
,options,O
,for,O
,the,O
,U.N.,B-B.GENE
,mission,O
,",",O
,ranging,O
,from,O
,maintaining,O
,the,O
,status,O
,quo,O
,to,O
,a,O
,full,O
,withdrawal,O
,.,O
Sentence: 2991,Other,O
,options,O
,include,O
,moving,O
,the,O
,U.N.,B-B.GENE
,mission,O
,headquarters,O
,from,O
,Eritrea,B-B.GENE
,to,O
,Ethiopia,B-B.GENE
,and,O
,downgrading,O
,the,O
,operation,O
,to,O
,either,O
,an,O
,observer,O
,or,O
,liaison,O
,effort,O
,.,O
Sentence: 2992,Mr.,B-B.GENE
,Annan,I-I.GENE
,did,O
,not,O
,recommend,O
,any,O
,particular,O
,option,O
,and,O
,said,O
,none,O
,offered,O
,an,O
,ideal,O
,way,O
,out,O
,of,O
,the,O
,stalemate,O
,.,O
Sentence: 2993,Both,O
,Eritrea,B-B.GENE
,and,O
,Ethiopia,B-B.GENE
,have,O
,increased,O
,troops,O
,along,O
,their,O
,shared,O
,border,O
,.,O
Sentence: 2994,Eritrea,B-B.GENE
,has,O
,also,O
,imposed,O
,restrictions,O
,on,O
,U.N.,B-B.GENE
,peacekeepers,O
,in,O
,its,O
,territory,O
,.,O
Sentence: 2995,The,O
,Security,B-B.GENE
,Council,I-I.GENE
,has,O
,threatened,O
,sanctions,O
,against,O
,both,O
,countries,O
,if,O
,the,O
,situation,O
,is,O
,not,O
,reversed,O
,.,O
Sentence: 2996,In,O
,this,O
,photograph,O
,released,O
,by,O
,the,O
,Iraqi,B-B.GENE
,Special,O
,Tribunal,O
,on,O
,June,B-B.GENE
,13,I-I.GENE
,",",I-I.GENE
,2005,I-I.GENE
,",",O
,former,O
,Iraqi,B-B.GENE
,dictator,O
,Saddam,B-B.GENE
,Hussein,I-I.GENE
,is,O
,seen,O
,being,O
,questioned,O
,by,O
,investigating,O
,magistrates,O
,Iraq,B-B.GENE
,'s,O
,special,O
,tribunal,O
,has,O
,filed,O
,its,O
,first,O
,charges,O
,against,O
,former,O
,president,O
,Saddam,B-B.GENE
,Hussein,I-I.GENE
,for,O
,crimes,O
,committed,O
,during,O
,his,O
,24-year,O
,rule,O
,.,O
Sentence: 2997,The,O
,chief,O
,investigating,O
,judge,O
,says,O
,the,O
,ousted,O
,dictator,O
,has,O
,been,O
,charged,O
,in,O
,connection,O
,with,O
,the,O
,1982,B-B.GENE
,deaths,O
,of,O
,dozens,O
,of,O
,villagers,O
,in,O
,Dujail,B-B.GENE
,.,O
Sentence: 2998,Authorities,O
,allege,O
,the,O
,villagers,O
,were,O
,killed,O
,in,O
,retaliation,O
,for,O
,an,O
,attempted,O
,assassination,O
,of,O
,Saddam,B-B.GENE
,.,O
Sentence: 2999,The,O
,judge,O
,told,O
,reporters,O
,a,O
,trial,O
,date,O
,could,O
,be,O
,announced,O
,within,B-B.GENE
,days,O
,.,O
Sentence: 3000,He,O
,also,O
,said,O
,other,O
,investigations,O
,are,O
,continuing,O
,or,O
,nearing,O
,their,O
,final,O
,stages,O
,.,O
Sentence: 3001,The,O
,Dujail,B-B.GENE
,case,O
,is,O
,widely,O
,seen,O
,as,O
,relatively,O
,uncomplicated,O
,compared,O
,to,O
,cases,O
,of,O
,alleged,O
,genocide,O
,and,O
,crimes,O
,against,O
,humanity,O
,still,O
,under,O
,investigation,O
,.,O
Sentence: 3002,Lebanese,B-B.GENE
,Prime,B-B.GENE
,Minister,I-I.GENE
,Saad,I-I.GENE
,Hariri,I-I.GENE
,has,O
,denied,O
,a,O
,newspaper,O
,report,O
,that,O
,says,O
,he,O
,will,O
,ask,O
,a,O
,U.N.,B-B.GENE
,tribunal,O
,to,O
,stop,O
,its,O
,investigation,O
,into,O
,the,O
,2005,B-B.GENE
,assassination,O
,of,O
,his,O
,father,O
,",",O
,former,O
,Prime,B-B.GENE
,Minister,I-I.GENE
,Rafiq,I-I.GENE
,Hariri,I-I.GENE
,.,O
Sentence: 3003,Mr.,B-B.GENE
,Hariri,I-I.GENE
,'s,O
,office,O
,said,O
,Wednesday,B-B.GENE
,the,O
,report,O
,by,O
,Ad-Diyar,O
,newspaper,O
,was,O
,not,O
,accurate,O
,.,O
Sentence: 3004,Media,O
,reports,O
,say,O
,the,O
,tribunal,O
,may,O
,soon,O
,indict,O
,members,O
,of,O
,the,O
,Shi'ite,B-B.GENE
,militant,I-I.GENE
,group,I-I.GENE
,Hezbollah,I-I.GENE
,in,O
,the,O
,killing,O
,of,O
,Rafiq,B-B.GENE
,Hariri,I-I.GENE
,and,O
,22,O
,other,O
,people,O
,in,O
,a,O
,2005,B-B.GENE
,blast,O
,in,O
,downtown,O
,Beirut,B-B.GENE
,.,O
Sentence: 3005,Hezbollah,B-B.GENE
,denies,O
,involvement,O
,and,O
,promises,O
,a,O
,backlash,O
,if,O
,its,O
,members,O
,are,O
,indicted,O
,.,O
Sentence: 3006,Hezbollah,B-B.GENE
,",",O
,part,O
,of,O
,the,O
,nation,O
,'s,O
,fragile,O
,political,O
,coalition,O
,",",O
,is,O
,deemed,O
,a,O
,terrorist,O
,group,O
,by,O
,Western,B-B.GENE
,nations,O
,.,O
Sentence: 3007,New,O
,data,O
,from,O
,China,B-B.GENE
,'s,O
,National,B-B.GENE
,Bureau,I-I.GENE
,of,I-I.GENE
,Statistics,I-I.GENE
,show,O
,inflation,O
,in,O
,the,O
,country,O
,at,O
,an,O
,11-year,O
,high,O
,of,O
,8.7,O
,percent,O
,.,O
Sentence: 3008,That,O
,is,O
,nearly,O
,double,O
,what,O
,Chinese,B-B.GENE
,leaders,O
,set,O
,as,O
,a,O
,goal,O
,for,O
,2008,B-B.GENE
,--,O
,a,O
,rate,O
,of,O
,4.8,O
,percent,O
,.,O
Sentence: 3009,Sam,B-B.GENE
,Beattie,I-I.GENE
,reports,O
,for,O
,VOA,B-B.GENE
,from,O
,Beijing,B-B.GENE
,.,O
Sentence: 3010,Turkish,B-B.GENE
,Prime,O
,Minister,O
,Recep,B-B.GENE
,Tayyip,I-I.GENE
,Erdogan,I-I.GENE
,has,O
,paid,O
,a,O
,rare,O
,visit,O
,to,O
,mainly,O
,Kurdish,O
,southeastern,O
,Turkey,B-B.GENE
,",",O
,where,O
,he,O
,repeated,O
,government,O
,promises,O
,to,O
,solve,O
,problems,O
,in,O
,the,O
,restive,O
,region,O
,.,O
Sentence: 3011,Speaking,O
,Sunday,B-B.GENE
,in,O
,Diyarbakir,B-B.GENE
,",",O
,Mr.,B-B.GENE
,Erdogan,I-I.GENE
,told,O
,a,O
,political,O
,conference,O
,his,O
,government,O
,wants,O
,to,O
,eradicate,O
,imbalances,O
,between,O
,the,O
,impoverished,O
,region,O
,and,O
,the,O
,rest,O
,of,O
,Turkey,B-B.GENE
,.,O
Sentence: 3012,Mr.,B-B.GENE
,Erdogan,I-I.GENE
,'s,O
,visit,O
,coincides,O
,with,O
,an,O
,upsurge,O
,in,O
,violence,O
,blamed,O
,on,O
,the,O
,outlawed,O
,Kurdistan,B-B.GENE
,Workers,I-I.GENE
,Party,I-I.GENE
,said,O
,to,O
,be,O
,operating,O
,from,O
,bases,O
,in,O
,northern,O
,Iraq,B-B.GENE
,.,O
Sentence: 3013,Dozens,O
,of,O
,soldiers,O
,and,O
,suspected,O
,Kurdish,O
,rebels,O
,have,O
,been,O
,killed,O
,in,O
,recent,O
,months,O
,.,O
Sentence: 3014,The,O
,prime,O
,minister,O
,also,O
,condemned,O
,last,O
,week,O
,'s,O
,bombing,O
,of,O
,a,O
,minibus,O
,carrying,O
,soldiers,O
,',O
,children,O
,home,O
,from,O
,school,O
,in,O
,the,O
,city,O
,of,O
,Hakkari,B-B.GENE
,.,O
Sentence: 3015,Authorities,O
,say,O
,11,O
,children,O
,were,O
,among,O
,the,O
,17,O
,people,O
,wounded,O
,.,O
Sentence: 3016,Kurds,B-B.GENE
,in,O
,Turkey,B-B.GENE
,began,O
,a,O
,campaign,O
,for,O
,an,O
,independent,O
,homeland,O
,in,O
,the,O
,southeast,O
,in,O
,1984,B-B.GENE
,.,O
Sentence: 3017,More,O
,than,O
,"30,000",O
,people,O
,have,O
,been,O
,killed,O
,since,O
,then,O
,.,O
Sentence: 3018,Venezuelan,B-B.GENE
,President,B-B.GENE
,Hugo,I-I.GENE
,Chavez,I-I.GENE
,has,O
,begun,O
,a,O
,visit,O
,to,O
,Brazil,B-B.GENE
,for,O
,talks,O
,with,O
,President,B-B.GENE
,Luiz,I-I.GENE
,Inacio,I-I.GENE
,Lula,I-I.GENE
,da,I-I.GENE
,Silva,I-I.GENE
,on,O
,energy,O
,cooperation,O
,and,O
,regional,O
,issues,O
,.,O
Sentence: 3019,President,B-B.GENE
,Chavez,I-I.GENE
,arrived,O
,in,O
,the,O
,northern,O
,city,O
,of,O
,Recife,B-B.GENE
,Wednesday,B-B.GENE
,to,O
,meet,O
,with,O
,the,O
,Brazilian,B-B.GENE
,leader,O
,and,O
,tour,O
,the,O
,construction,O
,site,O
,of,O
,a,O
,refinery,O
,that,O
,",",O
,once,O
,completed,O
,",",O
,is,O
,expected,O
,to,O
,process,O
,"2,00,000",O
,barrels,O
,of,O
,oil,O
,daily,O
,.,O
Sentence: 3020,Officials,O
,have,O
,said,O
,the,O
,project,O
,will,O
,involve,O
,Brazil,B-B.GENE
,'s,O
,state-run,O
,Petrobras,O
,oil,O
,company,O
,and,O
,Venezuela,B-B.GENE
,'s,O
,state-run,O
,Petroleos,B-B.GENE
,de,I-I.GENE
,Venezuela,I-I.GENE
,",",O
,PDVSA,B-B.GENE
,.,O
Sentence: 3021,Separately,O
,",",O
,the,O
,presidents,O
,were,O
,expected,O
,to,O
,discuss,O
,Venezuela,B-B.GENE
,'s,O
,pending,O
,membership,O
,in,O
,the,O
,South,O
,American,B-B.GENE
,trade,O
,bloc,O
,",",O
,Mercosur,B-B.GENE
,",",O
,which,O
,groups,O
,Argentina,B-B.GENE
,",",O
,Brazil,B-B.GENE
,",",O
,Paraguay,B-B.GENE
,and,O
,Uruguay,B-B.GENE
,.,O
Sentence: 3022,Mercosur,B-B.GENE
,accounts,O
,for,O
,$,O
,1,O
,trillion,O
,in,O
,annual,O
,economic,O
,activity,O
,and,O
,includes,O
,250,O
,million,O
,people,O
,.,O
Sentence: 3023,The,O
,United,B-B.GENE
,Nations,I-I.GENE
,nuclear,O
,agency,O
,says,O
,Iran,B-B.GENE
,has,O
,started,O
,enriching,O
,uranium,O
,at,O
,an,O
,underground,O
,facility,O
,.,O
Sentence: 3024,The,O
,International,B-B.GENE
,Atomic,I-I.GENE
,Energy,I-I.GENE
,Agency,I-I.GENE
,also,O
,says,O
,Iran,B-B.GENE
,has,O
,set,O
,up,O
,more,O
,than,O
,"1,000",O
,centrifuges,O
,for,O
,enrichment,O
,at,O
,the,O
,plant,O
,at,O
,Natanz,B-B.GENE
,.,O
Sentence: 3025,The,O
,IAEA,B-B.GENE
,made,O
,the,O
,claim,O
,in,O
,a,O
,confidential,O
,document,O
,.,O
Sentence: 3026,The,O
,enrichment,O
,process,O
,can,O
,be,O
,used,O
,to,O
,create,O
,fuel,O
,for,O
,nuclear,O
,reactors,O
,or,O
,in,O
,the,O
,creation,O
,of,O
,nuclear,O
,weapons,O
,.,O
Sentence: 3027,Last,O
,week,O
,",",O
,Iran,B-B.GENE
,said,O
,it,O
,had,O
,reached,O
,an,O
,industrial,O
,scale,O
,in,O
,uranium,O
,enrichment,O
,.,O
Sentence: 3028,But,O
,nuclear,O
,experts,O
,said,O
,Iran,B-B.GENE
,'s,O
,program,O
,was,O
,not,O
,yet,O
,at,O
,that,O
,level,O
,.,O
Sentence: 3029,The,O
,United,B-B.GENE
,States,I-I.GENE
,and,O
,its,O
,allies,O
,have,O
,accused,O
,Iran,B-B.GENE
,of,O
,trying,O
,to,O
,develop,O
,atomic,O
,weapons,O
,.,O
Sentence: 3030,Iran,B-B.GENE
,says,O
,its,O
,nuclear,O
,program,O
,is,O
,for,O
,the,O
,peaceful,O
,production,O
,of,O
,energy,O
,.,O
Sentence: 3031,The,O
,popular,O
,Web,O
,site,O
,Twitter,B-B.GENE
,is,O
,now,O
,functioning,O
,after,O
,a,O
,cyber,O
,attack,O
,took,O
,the,O
,service,O
,offline,O
,for,O
,several,B-B.GENE
,hours,O
,.,O
Sentence: 3032,Twitter,B-B.GENE
,said,O
,in,O
,a,O
,status,O
,blog,O
,earlier,O
,Thursday,B-B.GENE
,it,O
,was,O
,"""",O
,defending,O
,against,O
,a,O
,denial-of-service,O
,attack,O
,.,O
,"""",O
Sentence: 3033,Users,O
,of,O
,the,O
,social,O
,networking,O
,Web,O
,site,O
,Facebook,B-B.GENE
,also,O
,encountered,O
,problems,O
,on,O
,Thursday,B-B.GENE
,.,O
Sentence: 3034,Unlike,O
,Twitter,B-B.GENE
,",",O
,Facebook,B-B.GENE
,never,O
,became,O
,completely,O
,inaccessible,O
,",",O
,but,O
,users,O
,did,O
,experience,O
,long,O
,delays,O
,while,O
,accessing,O
,their,O
,online,O
,profiles,O
,.,O
Sentence: 3035,It,O
,is,O
,not,O
,clear,O
,if,O
,the,O
,attacks,O
,on,O
,the,O
,Web,O
,sites,O
,are,O
,related,O
,",",O
,but,O
,Twitter,B-B.GENE
,and,O
,Facebook,B-B.GENE
,officials,O
,say,O
,they,O
,are,O
,working,O
,with,O
,online,O
,search,O
,engine,O
,Google,B-B.GENE
,to,O
,investigate,O
,.,O
Sentence: 3036,Even,O
,though,O
,both,O
,sites,O
,are,O
,now,O
,functioning,O
,",",O
,Twitter,B-B.GENE
,says,O
,users,O
,will,O
,continue,O
,to,O
,experience,O
,longer,O
,load,O
,times,O
,and,O
,slow,O
,response,O
,.,O
Sentence: 3037,The,O
,Twitter,B-B.GENE
,outage,O
,follows,O
,a,O
,wave,O
,of,O
,similar,O
,cyber,O
,attacks,O
,last,O
,month,O
,that,O
,disrupted,O
,access,O
,to,O
,several,O
,high-profile,O
,U.S.,B-B.GENE
,Web,O
,sites,O
,",",O
,including,O
,the,O
,White,B-B.GENE
,House,I-I.GENE
,site,O
,.,O
Sentence: 3038,A,O
,U.S.,B-B.GENE
,judge,O
,has,O
,agreed,O
,to,O
,review,O
,the,O
,government,O
,'s,O
,decision,O
,to,O
,repatriate,O
,15,O
,Cuban,B-B.GENE
,migrants,O
,after,O
,they,O
,reached,O
,an,O
,abandoned,O
,bridge,O
,in,O
,the,O
,Florida,B-B.GENE
,Keys,I-I.GENE
,.,O
Sentence: 3039,U.S.,B-B.GENE
,District,I-I.GENE
,Judge,I-I.GENE
,Federico,I-I.GENE
,Moreno,I-I.GENE
,Thursday,B-B.GENE
,questioned,O
,the,O
,government,O
,'s,O
,reasoning,O
,for,O
,sending,O
,back,O
,the,O
,migrants,O
,earlier,O
,this,O
,week,O
,.,O
Sentence: 3040,Moreno,B-B.GENE
,called,O
,the,O
,bridge,O
,"""",O
,as,O
,American,B-B.GENE
,as,O
,apple,O
,pie,O
,"""",O
,-,O
,an,O
,expression,O
,common,O
,in,O
,the,O
,U.S.,B-B.GENE
,to,O
,indicate,O
,something,O
,is,O
,certainly,O
,American,B-B.GENE
,-,O
,even,O
,though,O
,it,O
,does,O
,not,O
,connect,O
,to,O
,dry,O
,land,O
,.,O
Sentence: 3041,A,O
,Cuban,B-B.GENE
,advocacy,O
,group,O
,had,O
,filed,O
,a,O
,legal,O
,complaint,O
,on,O
,behalf,O
,of,O
,the,O
,repatriated,O
,Cubans,B-B.GENE
,.,O
Sentence: 3042,The,O
,U.S.,B-B.GENE
,employs,O
,a,O
,"""",O
,wet,O
,foot,O
,",",O
,dry,O
,foot,O
,"""",O
,policy,O
,for,O
,illegal,O
,Cuban,B-B.GENE
,immigrants,O
,.,O
Sentence: 3043,The,O
,policy,O
,allows,O
,Cuban,B-B.GENE
,refugees,O
,who,O
,reach,O
,U.S.,B-B.GENE
,soil,O
,to,O
,stay,O
,in,O
,the,O
,United,B-B.GENE
,States,I-I.GENE
,",",O
,while,O
,those,O
,intercepted,O
,at,O
,sea,O
,are,O
,sent,O
,back,O
,home,O
,.,O
Sentence: 3044,Insurgents,O
,in,O
,Iraq,B-B.GENE
,launched,O
,a,O
,series,O
,of,O
,new,O
,attacks,O
,on,O
,Saturday,B-B.GENE
,",",O
,killing,O
,at,O
,least,O
,seven,O
,people,O
,",",O
,including,O
,two,O
,British,B-B.GENE
,contractors,O
,.,O
Sentence: 3045,British,B-B.GENE
,officials,O
,say,O
,the,O
,two,O
,contractors,O
,were,O
,traveling,O
,in,O
,a,O
,British,B-B.GENE
,consular,O
,convoy,O
,that,O
,was,O
,hit,O
,by,O
,a,O
,roadside,O
,bomb,O
,.,O
Sentence: 3046,The,O
,attack,O
,in,O
,the,O
,relatively,O
,quiet,O
,town,O
,of,O
,Basra,B-B.GENE
,also,O
,injured,O
,two,O
,Iraqi,B-B.GENE
,children,O
,.,O
Sentence: 3047,In,O
,Baghdad,B-B.GENE
,",",O
,Iraqi,B-B.GENE
,police,O
,said,O
,a,O
,suicide,O
,car,O
,bomber,O
,attacked,O
,a,O
,police,O
,checkpoint,O
,",",O
,killing,O
,at,O
,least,O
,five,O
,people,O
,and,O
,injuring,O
,25,O
,others,O
,.,O
Sentence: 3048,Meanwhile,O
,",",O
,a,O
,Sunni,B-B.GENE
,Arab,I-I.GENE
,leader,O
,",",O
,Sheikh,B-B.GENE
,Khalaf,I-I.GENE
,al-Ilayan,I-I.GENE
,",",O
,said,O
,he,O
,was,O
,not,O
,hurt,O
,in,O
,an,O
,assassination,O
,attempt,O
,by,O
,gunmen,O
,wearing,O
,Iraqi,B-B.GENE
,military,O
,uniforms,O
,.,O
Sentence: 3049,And,O
,officials,O
,said,O
,kidnappers,O
,seized,O
,an,O
,Iraqi,B-B.GENE
,health,O
,ministry,O
,official,O
,from,O
,her,O
,Baghdad,B-B.GENE
,home,O
,.,O
Sentence: 3050,Police,O
,also,O
,reported,O
,finding,O
,the,O
,bodies,O
,of,O
,three,O
,Baghdad,B-B.GENE
,airport,O
,employees,O
,kidnapped,O
,earlier,O
,this,O
,week,O
,.,O
Sentence: 3051,India,B-B.GENE
,won,O
,its,O
,first,O
,home,O
,test,O
,series,O
,against,O
,Pakistan,B-B.GENE
,in,O
,27,B-B.GENE
,years,O
,when,O
,the,O
,third,O
,and,O
,final,O
,test,O
,in,O
,Bangalore,B-B.GENE
,ended,O
,in,O
,a,O
,draw,O
,.,O
Sentence: 3052,Indian,B-B.GENE
,spin,O
,bowler,O
